#	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Schneider.Xd.11	Schneider.Xd.12	Schneider.Xd.13	Schneider.Xd.14	Schneider.Xd.15	Schneider.Xd.16	Schneider.Xd.17	Schneider.Xd.18	Schneider.Xd.19	Schneider.Xd.20	Schneider.Xd.21	Schneider.Xd.22	Schneider.Xd.23	Schneider.Xd.24	Schneider.Xd.25	Schneider.Xd.26	Schneider.Xd.27	Schneider.Xd.28	Schneider.Xd.29	Schneider.Xd.30	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10	Grantham.Xd.11	Grantham.Xd.12	Grantham.Xd.13	Grantham.Xd.14	Grantham.Xd.15	Grantham.Xd.16	Grantham.Xd.17	Grantham.Xd.18	Grantham.Xd.19	Grantham.Xd.20	Grantham.Xd.21	Grantham.Xd.22	Grantham.Xd.23	Grantham.Xd.24	Grantham.Xd.25	Grantham.Xd.26	Grantham.Xd.27	Grantham.Xd.28	Grantham.Xd.29	Grantham.Xd.30
P0AGA2	0.10891939339850581	0.05578798198460054	0.026565705706952637	0.018595993994866847	0.005313141141390528	0.05578798198460054	0.037191987989733694	0.11423253453989635	0.010626282282781056	0.11954567568128688	0.12751538739337268	0.045161699701819484	0.042505129131124225	0.08501025826224845	0.053131411413905275	0.06110112312599107	0.0664142642673816	0.010626282282781056	0.03984855856042896	0.09297996997433423	3.569881332616849e-06	1.828475804511069e-06	8.7070276405289e-07	6.09491934837023e-07	1.7414055281057799e-07	1.828475804511069e-06	1.218983869674046e-06	3.744021885427427e-06	3.4828110562115597e-07	3.918162438238005e-06	4.179373267453872e-06	1.480194698889913e-06	1.3931244224846239e-06	2.7862488449692478e-06	1.74140552810578e-06	2.002616357321647e-06	2.176756910132225e-06	3.4828110562115597e-07	1.306054146079335e-06	3.047459674185115e-06	0.030705049642707285	0.03581490681614356	0.03179283293771933	0.0304318726313233	0.033196515149405	0.03347725860508847	0.03324364324264329	0.03068313506075549	0.0323141995233564	0.03466305314907866	0.03360543813512456	0.033629411293611584	0.03403688113522886	0.03372592131456021	0.03434046684730738	0.033514707217795314	0.03220312830779565	0.03612395417165831	0.034410196777304045	0.03383046560188582	0.035279665759386854	0.03417122576858831	0.03341434357557682	0.033908368736900285	0.03130809727236743	0.032929252992396685	0.03314257189002472	0.03143690215911582	0.03263302173028607	0.03337694198416906	0.03240938535385308	0.03573324962048678	0.03220423036858694	0.031993859873764116	0.03505911671244648	0.0331844065911642	0.03458816229439791	0.031330871961103686	0.03226053871633824	0.03340884764265411	0.03233682969252455	0.03351684090647959	0.036101086710188565	0.0337362754170762	0.033314907521440444	0.03205634150411255	0.03294788018530923	0.035745857396510275	0.03318515539554128	0.03393491754566722	0.03589703751743278	0.032829621335895565	0.03335758066390667	0.03533322264959796	0.03130936560283158	0.03200552729080242	0.03330029712905964	0.03130046702058296	0.03291151963788238	0.03270651267208612
P0AGA6	0.11747956939508547	0.058739784697542735	0.016019941281148017	0.058739784697542735	0.02135992170819736	0.04271984341639472	0.06407976512459207	0.0961196476868881	0.026699902135246697	0.058739784697542735	0.13883949110328284	0.04271984341639472	0.037379862989345376	0.02135992170819736	0.04805982384344405	0.06407976512459207	0.037379862989345376	0.00533998042704934	0.00533998042704934	0.08543968683278944	4.032488587461588e-06	2.016244293730794e-06	5.498848073811257e-07	2.016244293730794e-06	7.331797431748343e-07	1.4663594863496686e-06	2.199539229524503e-06	3.2993088442867543e-06	9.164746789685429e-07	2.016244293730794e-06	4.7656683306364225e-06	1.4663594863496686e-06	1.28306455055596e-06	7.331797431748343e-07	1.6496544221433772e-06	2.199539229524503e-06	1.28306455055596e-06	1.8329493579370857e-07	1.8329493579370857e-07	2.932718972699337e-06	0.03522615863744719	0.039885082766813004	0.03940208580917075	0.03730733857917345	0.03292723992581187	0.030906150783831153	0.03535926993154634	0.03495656171561695	0.03493821995084611	0.03535258000406734	0.03291875576490936	0.032593387553500996	0.03284421604612426	0.031961101831055785	0.03483451592895868	0.03317072007136948	0.03150786031234912	0.030231590572337173	0.03488576211912293	0.03330133225462881	0.0331649331345807	0.03011857469258106	0.030112622216399036	0.03253495908966234	0.03197440425629759	0.03357762017193413	0.02862487162954052	0.030300633315270675	0.03050612590806632	0.0292353445999373	0.038315643447432414	0.037932465384155664	0.03555135419123391	0.03708283836827109	0.03571036254803495	0.03336075975457615	0.0358902481980229	0.035287281177235924	0.03467615753180612	0.0327875231723749	0.0328183533805754	0.0344416866499388	0.03192171121365974	0.033112560082017885	0.034340251232470566	0.03309780483968649	0.031044040072598724	0.0321745299186	0.03281871997044699	0.032598839365468854	0.0314291427327013	0.030939360334766935	0.030114111545342923	0.03468086821165601	0.03261154170451936	0.03157026150376888	0.03126315083884652	0.030346804466333036	0.030937142466043836	0.031144302402477883
P0A7G6	0.10302983395370875	0.037958359877682174	0.04066967129751661	0.05422622839668882	0.008133934259503322	0.035247048457847735	0.08133934259503323	0.09489589969420544	0.0054226228396688815	0.07320540833552991	0.08405065401486767	0.07320540833552991	0.02711311419834441	0.02711311419834441	0.02711311419834441	0.05422622839668882	0.0460922941371855	0.0054226228396688815	0.018979179938841087	0.0596488512363577	3.8309166466131626e-06	1.4113903434890598e-06	1.512203939452564e-06	2.0162719192700853e-06	3.024407878905128e-07	1.3105767475255554e-06	3.024407878905128e-06	3.528475858722649e-06	2.0162719192700854e-07	2.7219670910146152e-06	3.125221474868632e-06	2.7219670910146152e-06	1.0081359596350427e-06	1.0081359596350427e-06	1.0081359596350427e-06	2.0162719192700853e-06	1.7138311313795726e-06	2.0162719192700854e-07	7.056951717445299e-07	2.217899111197094e-06	0.03625514929079067	0.03460516310272616	0.03538016869706993	0.03361142544202984	0.03532423759605245	0.03580996551221092	0.033788232499897514	0.03358162758726357	0.03418732994922518	0.033051564577899074	0.033485605408805574	0.034632778351799474	0.034036204161995036	0.032803066379123856	0.03131743853367402	0.03384909249394514	0.03292468740435223	0.03451919067117695	0.033723874100724895	0.03179350821629277	0.034594064891691347	0.03351165758684532	0.03390616858177519	0.03033077061750491	0.031118011275761817	0.03107951173812476	0.03247958171154141	0.0312857113097014	0.029630220617192397	0.030672680272972014	0.03582428270874438	0.034013892315150965	0.036953727668402304	0.03328781263430261	0.0365913431163519	0.03521950194655932	0.032865141551866026	0.0345289691396477	0.03441486831173621	0.03418494274342224	0.03371615952219195	0.03265881644636712	0.03399686489879273	0.03337423004876253	0.03370162220165401	0.03274377206368556	0.03412493849110477	0.033943342960695705	0.032344217538803406	0.032532023186723824	0.034049862606190744	0.03510981675415103	0.03257839744086703	0.03151973370693508	0.033062040586142344	0.03025990652361755	0.03079266605284629	0.02992720149421879	0.030304284668560687	0.03137551985790929
P0AE88	0.04750037300756453	0.07125055951134679	0.035625279755673395	0.08312565276323793	0.0	0.04354200859026749	0.05937546625945566	0.05937546625945566	0.02770855092107931	0.035625279755673395	0.1622929411091788	0.039583644172970445	0.02770855092107931	0.023750186503782265	0.035625279755673395	0.04750037300756453	0.04750037300756453	0.007916728834594088	0.011875093251891133	0.051458737424861574	1.9105875591708968e-06	2.8658813387563447e-06	1.4329406693781724e-06	3.343528228549069e-06	0.0	1.7513719292399886e-06	2.3882344489636206e-06	2.3882344489636206e-06	1.1145094095163564e-06	1.4329406693781724e-06	6.52784082716723e-06	1.5921562993090806e-06	1.1145094095163564e-06	9.552937795854484e-07	1.4329406693781724e-06	1.9105875591708968e-06	1.9105875591708968e-06	3.184312598618161e-07	4.776468897927242e-07	2.0698031891018046e-06	0.03468536849980486	0.03802421959389825	0.037452259685785354	0.03651915681671454	0.03316479328830622	0.03425896240135326	0.03567060975747099	0.03768303351882308	0.032977563838877386	0.03000436942868695	0.0324378499548171	0.03419892311738102	0.034361901251370855	0.034237699255212875	0.033869908617052594	0.03146384886875037	0.03324811408843523	0.03314481858978363	0.032156619642224986	0.036949179276897795	0.030632289130403615	0.031647237913021556	0.032089680533236936	0.028198803854236183	0.030812671796899845	0.03265478574168844	0.029512052208486482	0.029655805754010806	0.030877334846347936	0.03345177431272383	0.03557284764669109	0.03559612497178699	0.035978274326747155	0.03551616688243569	0.03513767948696393	0.037722131278254405	0.03381448615129714	0.03673206480509205	0.032445995968914995	0.030499760030202567	0.0353283242822432	0.03312242357267645	0.03670401101109822	0.0340002907914265	0.03428769092501479	0.03449554692988959	0.03418345245209902	0.03345862329683856	0.032699499094890984	0.03549429065488318	0.030825292307159302	0.031168179087778507	0.03065781338603498	0.028238340830478915	0.028275995326957574	0.03241093668720421	0.02979441886804565	0.029426025743511518	0.03255563185168542	0.03385752213606746
P27434	0.15639264592358793	0.057797282189152054	0.0475977618028311	0.061197122317925706	0.006799680257547301	0.08499600321934125	0.05439744206037841	0.057797282189152054	0.006799680257547301	0.027198721030189204	0.10199520386320951	0.0475977618028311	0.020399040772641902	0.02379888090141555	0.08499600321934125	0.07139664270424666	0.12579408476462506	0.020399040772641902	0.013599360515094602	0.0747964828330203	5.743291476599614e-06	2.122520763091162e-06	1.7479582754868392e-06	2.247374925625936e-06	2.4970832506954844e-07	3.1213540633693557e-06	1.9976666005563875e-06	2.122520763091162e-06	2.4970832506954844e-07	9.988333002781937e-07	3.745624876043227e-06	1.7479582754868392e-06	7.491249752086453e-07	8.739791377434196e-07	3.1213540633693557e-06	2.6219374132302586e-06	4.619604013786646e-06	7.491249752086453e-07	4.994166501390969e-07	2.746791575765033e-06	0.03187528748325662	0.03450794892719632	0.03437378205614656	0.033814258806697854	0.035160454064342844	0.03306228964666398	0.03496215940878417	0.03528611079556631	0.035211348651118544	0.035930215267738624	0.033225472453292756	0.03098449367119657	0.03531799619621399	0.033528928243842585	0.03162451629531034	0.03335798972191206	0.03483354617658478	0.03498409823715116	0.03412320941886379	0.032769128572024096	0.03331655825015075	0.031981624282964284	0.03324748233831842	0.03425542614161566	0.03152336187191097	0.03248959201671628	0.029831423272210462	0.029810607751022043	0.030183631410270802	0.031027218442142856	0.034536284461231505	0.03275616375347571	0.036514323987437425	0.03378021759458592	0.03507818898288118	0.032995846289293716	0.033594609396561725	0.03353601533808416	0.03284062759443048	0.033837163578118036	0.03256725940556059	0.03197467657933805	0.03561368848599283	0.03350155558922456	0.033135682951332665	0.035463051938894624	0.034671189383850325	0.03374763065816435	0.03281282257243399	0.03261195719574805	0.031916644364591885	0.0325579452850355	0.032087482315188216	0.03473868554411663	0.03111883875141093	0.03566178230940122	0.029312411271609058	0.033078012813657846	0.030652720706419858	0.03330639604776646
P07822	0.10994284832669718	0.06527856619397646	0.037792854112302154	0.05840713817355788	0.003435714010209287	0.027485712081674295	0.04466428213272073	0.061842852183767165	0.017178570051046435	0.04466428213272073	0.1339928463981622	0.027485712081674295	0.048099996142930014	0.04466428213272073	0.07558570822460431	0.05840713817355788	0.04466428213272073	0.027485712081674295	0.024049998071465007	0.061842852183767165	3.909821578102468e-06	2.32145656199834e-06	1.3440011674727232e-06	2.0770927133669356e-06	1.2218192431570211e-07	9.77455394525617e-07	1.5883650161041275e-06	2.199274637682638e-06	6.109096215785105e-07	1.5883650161041275e-06	4.7650950483123825e-06	9.77455394525617e-07	1.7105469404198295e-06	1.5883650161041275e-06	2.6880023349454465e-06	2.0770927133669356e-06	1.5883650161041275e-06	9.77455394525617e-07	8.552734702099148e-07	2.199274637682638e-06	0.03588224427479696	0.03653279225620186	0.03397195945583711	0.03556856255495067	0.03393519181878544	0.033437721731534004	0.036463977309577185	0.03386610854289655	0.03358063575293108	0.03413312742577043	0.03411443061369826	0.03381573685265008	0.031724873997456216	0.031942973809967155	0.033267138874498496	0.03247632065362737	0.03439842054949694	0.03179714733380363	0.03273881779329239	0.032440171788668995	0.0317384192999415	0.035758480923292785	0.03151487319358162	0.0290947902583589	0.032552928143198635	0.03335967330350687	0.030415967625987	0.030672511703986535	0.03202566182619364	0.03334262632130241	0.03715414252866024	0.03636815842772976	0.0343935763488637	0.03607662013812007	0.03465491126678256	0.03203473211802475	0.03636473733384892	0.03443249129175825	0.034182946929535864	0.0332831503661053	0.030909754268080365	0.03527039049233048	0.032783682877695154	0.0318551735620504	0.0364002556192475	0.03228271255161591	0.03227547938169642	0.0329298002409843	0.034177741979560014	0.03179969075021864	0.033233630032180154	0.03280040958313397	0.031928519371217115	0.03052829008217431	0.03265888626019909	0.03327760330674138	0.029666162206010285	0.0313537145082739	0.03218212017332679	0.032740393821910095
P0ACB0	0.08297322455394375	0.07139556531385857	0.04052180734029811	0.07139556531385857	0.0	0.044381027086993166	0.07139556531385857	0.057888296200425876	0.011577659240085175	0.06560673569381599	0.08490283442729128	0.03473297772025553	0.027014538226865406	0.02315531848017035	0.04052180734029811	0.06560673569381599	0.03666258759360305	0.005788829620042587	0.019296098733475292	0.05402907645373081	3.2906964175825797e-06	2.831529475594313e-06	1.6070842969589343e-06	2.831529475594313e-06	0.0	1.7601399442883564e-06	2.831529475594313e-06	2.2958347099413345e-06	4.591669419882669e-07	2.601946004600179e-06	3.3672242412472907e-06	1.3775008259648007e-06	1.0713895313059562e-06	9.183338839765339e-07	1.6070842969589343e-06	2.601946004600179e-06	1.454028649629512e-06	2.2958347099413346e-07	7.652782366471115e-07	2.1427790626119124e-06	0.03465171123563454	0.03539117420872791	0.03403796620500949	0.03493444655048284	0.03300400578712382	0.03495344896259355	0.03324969046983302	0.033712875760480265	0.033870951330914716	0.034185742482745	0.0347044009698752	0.03399590804228802	0.03553091848536561	0.033833913820122734	0.032834433794024925	0.03184726641556799	0.03147571984149391	0.03229398673108791	0.032103440264587634	0.03301424082381405	0.030818508032939874	0.03261246768291796	0.03489062453137619	0.03345777149421334	0.03218395362247504	0.033382849373894956	0.03372127805371273	0.032186300414003007	0.031422973955605955	0.02976742078374037	0.035172968340102626	0.03543611691455611	0.033435939798561014	0.03533263599139668	0.0336595081826151	0.034488893777146146	0.032489229397569604	0.03529917802689047	0.03512479407510569	0.033364202616657714	0.034436365078982685	0.034443000041294414	0.03332122459088761	0.03310260755702463	0.033281552567099824	0.03201476454363076	0.03323918676391904	0.031830990627882326	0.03147515920618852	0.034778413839634474	0.030912893980159152	0.030729104758845983	0.034288061809502834	0.0344945185721855	0.033476660253533005	0.03261258459653475	0.033220682336156916	0.031151132748009767	0.03231684282198248	0.03107070965812052
P0A7H0	0.07576763068875894	0.07821174780775117	0.021997054070930014	0.0513264594988367	0.009776468475968896	0.039105873903875585	0.0708793964507745	0.06599116221279004	0.021997054070930014	0.039105873903875585	0.10509703611666563	0.041549991022867806	0.017108819832945567	0.046438225260852256	0.02444117118992224	0.04888234237984448	0.05377057661782893	0.01222058559496112	0.017108819832945567	0.031773522546898914	3.032676166104095e-06	3.130504429526808e-06	8.804543708044147e-07	2.0543935318769676e-06	3.91313053690851e-07	1.565252214763404e-06	2.8370196392586698e-06	2.6413631124132443e-06	8.804543708044147e-07	1.565252214763404e-06	4.206615327176649e-06	1.6630804781861168e-06	6.847978439589892e-07	1.8587370050315422e-06	9.782826342271276e-07	1.956565268454255e-06	2.1522217952996806e-06	4.891413171135638e-07	6.847978439589892e-07	1.2717674244952657e-06	0.03572097186726338	0.03483069047490833	0.03390600177939887	0.03350025389647499	0.035557939478958134	0.034197164319138475	0.033215472702121385	0.034614974164456316	0.03309865294706689	0.03414637361011213	0.03317148910368312	0.033402550803466706	0.03431968277766762	0.029910128388614367	0.034798344295720436	0.029872058087133807	0.03207971249633293	0.03385133958885605	0.03401072584324321	0.033463669862614495	0.03463211475781181	0.03425435788178146	0.03150804450072766	0.033198234099669405	0.032051414263917506	0.03238497539214368	0.031835737303751166	0.03287540362324246	0.033838440027525465	0.029308964543205408	0.03656481022666926	0.03428726064309874	0.03508539253023294	0.03389538996830638	0.038281246239726126	0.033338453664640874	0.034429238801804124	0.03255816565275498	0.03438562696197028	0.03490306999569203	0.03318905034074171	0.03211487644270764	0.03379792366945833	0.03245568076399335	0.035058812591060994	0.02971203820217165	0.03239400004390533	0.031724218838381724	0.03364652464898534	0.03193073430246707	0.034854703702255845	0.03326726403734817	0.03188870728050067	0.032521235483312906	0.03282702706911962	0.03305975072497591	0.030809221307762747	0.03348639934741505	0.03412975713898817	0.0294033215512886
P77689	0.09892254912928708	0.053957754070520225	0.053957754070520225	0.0472130348117052	0.006744719258815028	0.06519895283521193	0.05620599382345857	0.06519895283521193	0.05170951431758188	0.0472130348117052	0.11016374789397879	0.03372359629407514	0.013489438517630056	0.03372359629407514	0.029227116788198455	0.05170951431758188	0.05620599382345857	0.006744719258815028	0.0157376782705684	0.053957754070520225	3.873260337223475e-06	2.1126874566673497e-06	2.1126874566673497e-06	1.848601524583931e-06	2.640859320834187e-07	2.5528306768063807e-06	2.2007161006951556e-06	2.5528306768063807e-06	2.0246588126395433e-06	1.848601524583931e-06	4.313403557362506e-06	1.3204296604170935e-06	5.281718641668374e-07	1.3204296604170935e-06	1.144372372361481e-06	2.0246588126395433e-06	2.2007161006951556e-06	2.640859320834187e-07	6.162005081946436e-07	2.1126874566673497e-06	0.034594909029517604	0.035023337643669085	0.03451689151290703	0.035267953772803916	0.03430977107672373	0.03301531646290885	0.03454096094287803	0.03413339172197826	0.03373848908384654	0.0356542227206364	0.034205354504110184	0.033878469886639916	0.035334143749722255	0.03375411659836927	0.03177607457059457	0.0341847246561372	0.03128019674043914	0.03229926446691656	0.03470464201467495	0.03143621288844637	0.032916246878899706	0.033419694307479285	0.031773900747577424	0.031150226000321787	0.032454347820250314	0.032525756411283156	0.03201005000580271	0.03293723756935304	0.03021070526795881	0.030705151194215553	0.033586255179352334	0.03597492123791125	0.03609010671862164	0.03390866008810417	0.03557561450573673	0.03434409377578772	0.033601994700904504	0.03443970168606632	0.0349376269081452	0.03696203924058146	0.033674028540312456	0.03291419169365764	0.03097390833631875	0.034478839221201076	0.032148051996090436	0.03266243857460252	0.03154313676006016	0.03342769798572945	0.033795111940172706	0.03187655405217987	0.03205056027282964	0.034428935782901716	0.032227682707477986	0.03086286900474208	0.033564661752972305	0.031366612920191196	0.031050581285266967	0.03236109011750213	0.032399866735196375	0.032772078250739155
P0A9Z1	0.06859020341505975	0.06001642798817729	0.0	0.10288530512258963	0.008573775426882469	0.017147550853764938	0.06859020341505975	0.0857377542688247	0.008573775426882469	0.12003285597635457	0.034295101707529876	0.0857377542688247	0.025721326280647407	0.04286887713441235	0.025721326280647407	0.0	0.07716397884194222	0.0	0.017147550853764938	0.1114590805494721	2.8429964116054667e-06	2.487621860154783e-06	0.0	4.2644946174082e-06	3.5537455145068334e-07	7.107491029013667e-07	2.8429964116054667e-06	3.5537455145068333e-06	3.5537455145068334e-07	4.975243720309566e-06	1.4214982058027334e-06	3.5537455145068333e-06	1.06612365435205e-06	1.7768727572534166e-06	1.06612365435205e-06	0.0	3.19837096305615e-06	0.0	7.107491029013667e-07	4.619869168858883e-06	0.0445800921079151	0.03879337499674337	0.03577895644688498	0.036447956997536585	0.037599379027510094	0.033856641404331735	0.039412168375872664	0.03144970142217182	0.03796504883471156	0.03231972528361472	0.03885729506468339	0.03508144123391868	0.030072086048886292	0.03670410711219012	0.03554566316014199	0.032143968031628896	0.03095422551238492	0.03057583822409277	0.03306890435254835	0.028390204533251542	0.03192901748003415	0.0288079900343853	0.03060406737968578	0.0302090452523104	0.03031824771516752	0.030579702424677665	0.028998094642170503	0.026295463150465794	0.02818124619330265	0.02590657212989818	0.040300895632713295	0.03962479554857837	0.03805311605733258	0.03643385191364754	0.03609631716467968	0.03597001704909411	0.038683550511606095	0.03185666322841788	0.03510901558583939	0.03578340987212735	0.0393143758778862	0.03608231540735252	0.03054408732263478	0.03542593861082311	0.0364672571214839	0.03290334789480558	0.03075820048988382	0.03289353955718555	0.033024104167388525	0.03174653265492332	0.030202217004139224	0.027630477987656065	0.03119691037364969	0.03213229173052303	0.028817464526956497	0.03082508198046684	0.027170445630803158	0.029259479394050856	0.028747526815231	0.026946417513568646
